growth_rate,production,is_pareto,init_growth_rate,init_production
0.0,0.0,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.4434227,False,0.43089055997461734,0.00010000000000000002
0.51343215,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.0,False,0.43089055997461734,0.00010000000000000002
0.0,0.0,False,0.43089055997461734,0.00010000000000000002
0.0,0.0,False,0.43089055997461734,0.00010000000000000002
0.51343215,1e-04,False,0.43089055997461734,0.00010000000000000002
0.4822496,1e-04,False,0.43089055997461734,0.00010000000000000002
0.51343215,1e-04,False,0.43089055997461734,0.00010000000000000002
0.4657399,1e-04,False,0.43089055997461734,0.00010000000000000002
0.500339,1e-04,False,0.43089055997461734,0.00010000000000000002
0.45040044,1e-04,False,0.43089055997461734,0.00010000000000000002
0.4710897,1e-04,False,0.43089055997461734,0.00010000000000000002
0.09376071,0.84046507,False,0.43089055997461734,0.00010000000000000002
0.45244473,1e-04,False,0.43089055997461734,0.00010000000000000002
0.5026371,1e-04,False,0.43089055997461734,0.00010000000000000002
0.40490633,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
7.7902593e-19,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.4372642,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.0,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.5116445,1e-04,False,0.43089055997461734,0.00010000000000000002
1.506892e-15,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.09064394,False,0.43089055997461734,0.00010000000000000002
0.20911548,1e-04,False,0.43089055997461734,0.00010000000000000002
2.4486996e-15,0.27451116,False,0.43089055997461734,0.00010000000000000002
2.842862e-14,0.90882576,False,0.43089055997461734,0.00010000000000000002
8.3159344e-16,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.7172603,False,0.43089055997461734,0.00010000000000000002
0.0,0.86218935,False,0.43089055997461734,0.00010000000000000002
0.0,0.85456765,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.7260227,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.4715775,1e-04,False,0.43089055997461734,0.00010000000000000002
0.24253696,1e-04,False,0.43089055997461734,0.00010000000000000002
3.8425748e-14,0.77834487,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
6.1414984e-14,0.90882576,False,0.43089055997461734,0.00010000000000000002
1.8992505e-14,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.3621874,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
1.4226788e-15,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
8.354183e-31,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.4719005,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.22479656,0.47214937,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.4993371,0.000100000005,False,0.43089055997461734,0.00010000000000000002
0.0,0.7006541,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.4326083,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
8.948392e-30,0.79969287,False,0.43089055997461734,0.00010000000000000002
2.4985158e-14,0.90882576,False,0.43089055997461734,0.00010000000000000002
7.7808103e-19,0.90882576,False,0.43089055997461734,0.00010000000000000002
2.2582564e-14,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.35759997,0.000100000005,False,0.43089055997461734,0.00010000000000000002
6.477146e-14,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
4.0326622e-30,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.8528962,False,0.43089055997461734,0.00010000000000000002
0.0,0.2341651,False,0.43089055997461734,0.00010000000000000002
0.0,0.8681,False,0.43089055997461734,0.00010000000000000002
2.6970729e-30,0.7136215,False,0.43089055997461734,0.00010000000000000002
1.8137898e-14,0.88661164,False,0.43089055997461734,0.00010000000000000002
1.4562256e-14,0.83326197,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
3.9947473e-29,0.8810953,False,0.43089055997461734,0.00010000000000000002
0.49173075,0.000100000005,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.48254418,0.000100000005,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.43694147,1e-04,False,0.43089055997461734,0.00010000000000000002
1.2552505e-13,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.37375784,1e-04,False,0.43089055997461734,0.00010000000000000002
1.8061159e-15,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.4499443,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
9.867644e-15,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.4511558,1e-04,False,0.43089055997461734,0.00010000000000000002
0.4407836,1e-04,False,0.43089055997461734,0.00010000000000000002
3.9373322e-13,0.90882576,False,0.43089055997461734,0.00010000000000000002
3.5581582e-30,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.5056219,1e-04,False,0.43089055997461734,0.00010000000000000002
9.030579e-16,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.041480787,1e-04,False,0.43089055997461734,0.00010000000000000002
9.1160015e-15,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.4884384,1e-04,False,0.43089055997461734,0.00010000000000000002
1.9867273e-14,0.90882576,False,0.43089055997461734,0.00010000000000000002
1.9210706e-14,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.3427949,0.4159793,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
3.7623895e-15,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.484999,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
4.61521e-14,0.90882576,False,0.43089055997461734,0.00010000000000000002
7.0415e-15,0.90882576,False,0.43089055997461734,0.00010000000000000002
7.7902593e-19,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.22383672,1e-04,False,0.43089055997461734,0.00010000000000000002
0.39021325,1e-04,False,0.43089055997461734,0.00010000000000000002
1.6480806e-14,0.2742356,False,0.43089055997461734,0.00010000000000000002
1.5933564e-14,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
3.8758165e-15,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.36260268,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.4846082,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.51343215,1e-04,False,0.43089055997461734,0.00010000000000000002
0.51343215,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
3.2524085e-15,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.40940893,1e-04,False,0.43089055997461734,0.00010000000000000002
0.47758532,1e-04,False,0.43089055997461734,0.00010000000000000002
1.9867273e-14,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.44006836,1e-04,False,0.43089055997461734,0.00010000000000000002
2.9112424e-14,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.4610842,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.44006836,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.46448523,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.4735427,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.4685953,1e-04,False,0.43089055997461734,0.00010000000000000002
1.6977488e-13,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.46875623,1e-04,False,0.43089055997461734,0.00010000000000000002
0.4708888,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
1.1264586e-29,0.90882576,False,0.43089055997461734,0.00010000000000000002
9.628725e-30,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.49493393,1e-04,False,0.43089055997461734,0.00010000000000000002
2.998152e-13,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.50916547,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.5083399,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
2.9641182e-18,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.47950754,1e-04,False,0.43089055997461734,0.00010000000000000002
0.5073816,1e-04,False,0.43089055997461734,0.00010000000000000002
0.5050989,1e-04,False,0.43089055997461734,0.00010000000000000002
0.472318,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.49925056,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
1.9605909e-14,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.49859372,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.49698436,1e-04,False,0.43089055997461734,0.00010000000000000002
2.167339e-13,0.90882576,False,0.43089055997461734,0.00010000000000000002
4.690262e-15,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.49659902,1e-04,False,0.43089055997461734,0.00010000000000000002
5.4183474e-15,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.49346134,1e-04,False,0.43089055997461734,0.00010000000000000002
7.763314e-14,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.4475514,1e-04,False,0.43089055997461734,0.00010000000000000002
0.48446527,1e-04,False,0.43089055997461734,0.00010000000000000002
2.7091737e-15,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
1.7675187e-14,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.50056386,1e-04,False,0.43089055997461734,0.00010000000000000002
0.48137861,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.49964902,1e-04,False,0.43089055997461734,0.00010000000000000002
0.4970594,1e-04,False,0.43089055997461734,0.00010000000000000002
0.4893787,1e-04,False,0.43089055997461734,0.00010000000000000002
4.8067273e-14,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.5102941,1e-04,False,0.43089055997461734,0.00010000000000000002
6.70972e-13,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
1.5597453e-16,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.50449866,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
1.437886e-14,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.50386935,1e-04,False,0.43089055997461734,0.00010000000000000002
0.5104804,1e-04,False,0.43089055997461734,0.00010000000000000002
0.50965184,1e-04,False,0.43089055997461734,0.00010000000000000002
3.883149e-14,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.51343215,1e-04,False,0.43089055997461734,0.00010000000000000002
6.7277813e-13,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.51343215,1e-04,False,0.43089055997461734,0.00010000000000000002
1.0908939e-12,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
8.213792e-14,0.86273086,False,0.43089055997461734,0.00010000000000000002
8.887488e-13,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.49089366,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.4637005,1e-04,False,0.43089055997461734,0.00010000000000000002
1.4719843e-13,0.90882576,False,0.43089055997461734,0.00010000000000000002
2.215001e-15,0.90882576,False,0.43089055997461734,0.00010000000000000002
1.2320689e-14,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.51173234,1e-04,False,0.43089055997461734,0.00010000000000000002
0.51343215,1e-04,False,0.43089055997461734,0.00010000000000000002
0.4718879,1e-04,False,0.43089055997461734,0.00010000000000000002
6.140794e-14,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.48310533,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.4807393,1e-04,False,0.43089055997461734,0.00010000000000000002
1.8332075e-13,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.51315343,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.48796344,1e-04,False,0.43089055997461734,0.00010000000000000002
5.4343194e-14,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.50194436,1e-04,False,0.43089055997461734,0.00010000000000000002
0.50201446,1e-04,False,0.43089055997461734,0.00010000000000000002
0.4573817,1e-04,False,0.43089055997461734,0.00010000000000000002
0.48024598,1e-04,False,0.43089055997461734,0.00010000000000000002
0.5085049,1e-04,False,0.43089055997461734,0.00010000000000000002
4.852071e-15,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.49433443,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
4.264487e-14,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.48628378,1e-04,False,0.43089055997461734,0.00010000000000000002
0.48580843,1e-04,False,0.43089055997461734,0.00010000000000000002
8.5396446e-14,0.90882576,False,0.43089055997461734,0.00010000000000000002
1.4820591e-18,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.5126602,1e-04,False,0.43089055997461734,0.00010000000000000002
0.5095716,1e-04,False,0.43089055997461734,0.00010000000000000002
1.649704e-14,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.51343215,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
2.7552105e-14,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.508285,1e-04,False,0.43089055997461734,0.00010000000000000002
0.47183385,1e-04,False,0.43089055997461734,0.00010000000000000002
0.51343215,1e-04,False,0.43089055997461734,0.00010000000000000002
0.51343215,1e-04,False,0.43089055997461734,0.00010000000000000002
0.4888149,1e-04,False,0.43089055997461734,0.00010000000000000002
0.48774758,1e-04,False,0.43089055997461734,0.00010000000000000002
0.4802912,1e-04,False,0.43089055997461734,0.00010000000000000002
0.43497506,1e-04,False,0.43089055997461734,0.00010000000000000002
0.4403566,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
7.9416883e-16,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.5092765,1e-04,False,0.43089055997461734,0.00010000000000000002
0.4971544,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.51343215,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.5097283,1e-04,False,0.43089055997461734,0.00010000000000000002
0.50668883,1e-04,False,0.43089055997461734,0.00010000000000000002
0.51343215,1e-04,False,0.43089055997461734,0.00010000000000000002
0.43792313,1e-04,False,0.43089055997461734,0.00010000000000000002
0.4802429,1e-04,False,0.43089055997461734,0.00010000000000000002
0.5090562,1e-04,False,0.43089055997461734,0.00010000000000000002
0.51343215,1e-04,False,0.43089055997461734,0.00010000000000000002
0.4783801,1e-04,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.51343215,1e-04,False,0.43089055997461734,0.00010000000000000002
1.8061159e-15,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
7.353562e-14,0.90882576,False,0.43089055997461734,0.00010000000000000002
0.0,0.90882576,False,0.43089055997461734,0.00010000000000000002
1.0883275e-13,0.90882576,False,0.43089055997461734,0.00010000000000000002
