growth_rate,cost,is_pareto,init_growth_rate,init_cost
0.04879665,581.20026,False,0.8217947382570283,1239.59670934
0.25172147,705.6258,False,0.8217947382570283,1239.59670934
0.76366067,1519.8767,False,0.8217947382570283,1239.59670934
0.5839744,1081.2562,False,0.8217947382570283,1239.59670934
0.12940297,1354.0092,False,0.8217947382570283,1239.59670934
0.24659654,845.1087,False,0.8217947382570283,1239.59670934
0.03659371,1247.6111,False,0.8217947382570283,1239.59670934
0.39245537,1225.3065,False,0.8217947382570283,1239.59670934
0.21948998,1622.7,False,0.8217947382570283,1239.59670934
0.39139688,705.5242,False,0.8217947382570283,1239.59670934
0.09098982,1089.137,False,0.8217947382570283,1239.59670934
0.06241542,1830.2162,False,0.8217947382570283,1239.59670934
0.10644096,1023.3306,False,0.8217947382570283,1239.59670934
0.4416562,1183.3429,False,0.8217947382570283,1239.59670934
0.12455375,1393.317,False,0.8217947382570283,1239.59670934
0.30886444,638.90985,False,0.8217947382570283,1239.59670934
0.19277357,1854.7439,False,0.8217947382570283,1239.59670934
0.0,223.67294,False,0.8217947382570283,1239.59670934
0.0,109.231926,False,0.8217947382570283,1239.59670934
0.0,112.2756,False,0.8217947382570283,1239.59670934
0.4556567,1681.4731,False,0.8217947382570283,1239.59670934
0.69366634,931.8975,False,0.8217947382570283,1239.59670934
0.0,321.9684,False,0.8217947382570283,1239.59670934
3.0955724e-14,112.56076,False,0.8217947382570283,1239.59670934
3.3485035e-14,344.77826,False,0.8217947382570283,1239.59670934
4.526331e-14,302.47482,False,0.8217947382570283,1239.59670934
0.664791,1514.0475,False,0.8217947382570283,1239.59670934
1.4086429e-14,432.00592,False,0.8217947382570283,1239.59670934
2.667471e-14,264.48492,False,0.8217947382570283,1239.59670934
0.117822155,1270.7657,False,0.8217947382570283,1239.59670934
4.51357e-16,111.163124,False,0.8217947382570283,1239.59670934
4.7622256e-14,303.76093,False,0.8217947382570283,1239.59670934
0.0,1179.5446,False,0.8217947382570283,1239.59670934
0.72561944,597.8444,False,0.8217947382570283,1239.59670934
0.0,864.39996,False,0.8217947382570283,1239.59670934
0.0,302.20782,False,0.8217947382570283,1239.59670934
0.74259555,1112.1785,False,0.8217947382570283,1239.59670934
1.4163673e-13,398.5502,False,0.8217947382570283,1239.59670934
2.5384788e-14,191.80138,False,0.8217947382570283,1239.59670934
5.3178575e-14,212.55833,False,0.8217947382570283,1239.59670934
0.60339105,546.58655,False,0.8217947382570283,1239.59670934
0.2686657,369.08124,False,0.8217947382570283,1239.59670934
0.06353377,767.8395,False,0.8217947382570283,1239.59670934
0.63795537,1388.1323,False,0.8217947382570283,1239.59670934
1.677761e-14,159.57007,False,0.8217947382570283,1239.59670934
3.9266408e-14,288.47476,False,0.8217947382570283,1239.59670934
0.72375244,1467.3861,False,0.8217947382570283,1239.59670934
0.579124,1090.8773,False,0.8217947382570283,1239.59670934
0.68285394,799.8632,False,0.8217947382570283,1239.59670934
0.0,27.567884,False,0.8217947382570283,1239.59670934
0.42023495,1210.1165,False,0.8217947382570283,1239.59670934
0.0,1214.8881,False,0.8217947382570283,1239.59670934
0.6830162,1431.2029,False,0.8217947382570283,1239.59670934
0.0,252.3915,False,0.8217947382570283,1239.59670934
1.7218546e-15,840.3852,False,0.8217947382570283,1239.59670934
0.67226243,1375.3379,False,0.8217947382570283,1239.59670934
0.2308855,744.87354,False,0.8217947382570283,1239.59670934
0.0,363.41595,False,0.8217947382570283,1239.59670934
0.0,575.1481,False,0.8217947382570283,1239.59670934
0.0,161.94356,False,0.8217947382570283,1239.59670934
0.0,479.16684,False,0.8217947382570283,1239.59670934
0.0,261.66812,False,0.8217947382570283,1239.59670934
0.0,206.60318,False,0.8217947382570283,1239.59670934
0.0,186.49756,False,0.8217947382570283,1239.59670934
0.0,404.91858,False,0.8217947382570283,1239.59670934
0.22096488,852.0635,False,0.8217947382570283,1239.59670934
0.620225,602.7547,False,0.8217947382570283,1239.59670934
0.0,508.198,False,0.8217947382570283,1239.59670934
0.5523542,488.74576,False,0.8217947382570283,1239.59670934
0.324006,659.41833,False,0.8217947382570283,1239.59670934
0.24994697,875.5219,False,0.8217947382570283,1239.59670934
0.6943972,734.1112,False,0.8217947382570283,1239.59670934
0.66541487,689.7382,False,0.8217947382570283,1239.59670934
1.4596848e-15,377.32083,False,0.8217947382570283,1239.59670934
0.68091387,725.8823,False,0.8217947382570283,1239.59670934
0.66038406,639.30725,False,0.8217947382570283,1239.59670934
0.55976486,465.25247,False,0.8217947382570283,1239.59670934
1.2992632e-13,102.02758,True,0.8217947382570283,1239.59670934
2.855828e-13,179.28215,False,0.8217947382570283,1239.59670934
0.0,228.35356,False,0.8217947382570283,1239.59670934
0.0,39.349236,False,0.8217947382570283,1239.59670934
0.3471099,301.12653,False,0.8217947382570283,1239.59670934
9.3849055e-14,381.77673,False,0.8217947382570283,1239.59670934
0.45587865,563.47046,False,0.8217947382570283,1239.59670934
0.0,381.95865,False,0.8217947382570283,1239.59670934
0.0,282.74225,False,0.8217947382570283,1239.59670934
0.12872098,543.9791,False,0.8217947382570283,1239.59670934
0.16194078,496.03683,False,0.8217947382570283,1239.59670934
0.18382913,747.77954,False,0.8217947382570283,1239.59670934
0.0,508.18384,False,0.8217947382570283,1239.59670934
0.23821528,997.2468,False,0.8217947382570283,1239.59670934
0.4261976,885.85846,False,0.8217947382570283,1239.59670934
3.2761334e-13,189.04935,False,0.8217947382570283,1239.59670934
0.0,33.30151,False,0.8217947382570283,1239.59670934
0.26227835,942.1512,False,0.8217947382570283,1239.59670934
0.0,539.3858,False,0.8217947382570283,1239.59670934
0.6195458,1228.4409,False,0.8217947382570283,1239.59670934
0.66544604,871.137,False,0.8217947382570283,1239.59670934
0.0,302.28015,False,0.8217947382570283,1239.59670934
0.0,571.0192,False,0.8217947382570283,1239.59670934
2.0971167e-14,534.61707,False,0.8217947382570283,1239.59670934
1.3426714e-32,91.45271,False,0.8217947382570283,1239.59670934
1.9627666e-30,63.62746,False,0.8217947382570283,1239.59670934
0.0,219.56099,False,0.8217947382570283,1239.59670934
0.0,452.19238,False,0.8217947382570283,1239.59670934
0.615116,692.4334,False,0.8217947382570283,1239.59670934
0.08598618,335.58417,False,0.8217947382570283,1239.59670934
0.0,379.77362,False,0.8217947382570283,1239.59670934
3.8497313e-15,223.3632,False,0.8217947382570283,1239.59670934
5.6745885e-32,402.24014,False,0.8217947382570283,1239.59670934
0.0,64.70059,False,0.8217947382570283,1239.59670934
8.763379e-17,368.0502,False,0.8217947382570283,1239.59670934
0.0,438.18802,False,0.8217947382570283,1239.59670934
0.0,294.3162,False,0.8217947382570283,1239.59670934
0.0,263.18176,False,0.8217947382570283,1239.59670934
0.0,387.96332,False,0.8217947382570283,1239.59670934
0.0,236.49283,False,0.8217947382570283,1239.59670934
0.0,121.74718,False,0.8217947382570283,1239.59670934
9.4505414e-32,216.6225,False,0.8217947382570283,1239.59670934
0.0,556.701,False,0.8217947382570283,1239.59670934
0.0,166.46687,False,0.8217947382570283,1239.59670934
0.0,261.5065,False,0.8217947382570283,1239.59670934
0.0,324.40912,False,0.8217947382570283,1239.59670934
0.0,141.22311,False,0.8217947382570283,1239.59670934
0.0,559.70447,False,0.8217947382570283,1239.59670934
0.0,145.54074,False,0.8217947382570283,1239.59670934
0.53365123,690.3184,False,0.8217947382570283,1239.59670934
0.31727967,833.6942,False,0.8217947382570283,1239.59670934
0.0,84.67814,False,0.8217947382570283,1239.59670934
0.0,310.35168,False,0.8217947382570283,1239.59670934
1.9191044e-16,366.1858,False,0.8217947382570283,1239.59670934
0.39684573,506.10138,False,0.8217947382570283,1239.59670934
0.4825327,609.4753,False,0.8217947382570283,1239.59670934
0.26588812,376.92465,False,0.8217947382570283,1239.59670934
0.3578414,584.93384,False,0.8217947382570283,1239.59670934
0.38620463,454.3063,False,0.8217947382570283,1239.59670934
0.2813837,443.86212,False,0.8217947382570283,1239.59670934
6.6539406e-13,138.6566,False,0.8217947382570283,1239.59670934
0.0,116.139275,False,0.8217947382570283,1239.59670934
0.60720944,613.83276,False,0.8217947382570283,1239.59670934
0.0,111.838745,False,0.8217947382570283,1239.59670934
0.65037125,820.8833,False,0.8217947382570283,1239.59670934
0.62615204,689.39526,False,0.8217947382570283,1239.59670934
1.1134378e-13,219.3058,False,0.8217947382570283,1239.59670934
0.0,467.96957,False,0.8217947382570283,1239.59670934
2.2049305e-15,289.74896,False,0.8217947382570283,1239.59670934
6.4356653e-15,530.1098,False,0.8217947382570283,1239.59670934
0.0,595.153,False,0.8217947382570283,1239.59670934
0.0,491.25143,False,0.8217947382570283,1239.59670934
0.66020757,897.41223,False,0.8217947382570283,1239.59670934
0.55327934,548.2816,False,0.8217947382570283,1239.59670934
6.497141e-13,432.52698,False,0.8217947382570283,1239.59670934
2.4764279e-14,531.11,False,0.8217947382570283,1239.59670934
0.0,624.198,False,0.8217947382570283,1239.59670934
0.0,203.85959,False,0.8217947382570283,1239.59670934
5.8900964e-15,152.1742,False,0.8217947382570283,1239.59670934
0.64769876,822.64435,False,0.8217947382570283,1239.59670934
7.0833157e-17,699.099,False,0.8217947382570283,1239.59670934
0.0,420.22876,False,0.8217947382570283,1239.59670934
0.0,527.63196,False,0.8217947382570283,1239.59670934
4.7061983e-32,760.5823,False,0.8217947382570283,1239.59670934
0.6875293,950.53973,False,0.8217947382570283,1239.59670934
0.0,605.8317,False,0.8217947382570283,1239.59670934
0.0,649.5112,False,0.8217947382570283,1239.59670934
0.0,690.7245,False,0.8217947382570283,1239.59670934
0.44273502,497.32205,False,0.8217947382570283,1239.59670934
0.0,626.06793,False,0.8217947382570283,1239.59670934
0.0,221.23116,False,0.8217947382570283,1239.59670934
0.0,300.00137,False,0.8217947382570283,1239.59670934
0.6356169,1251.7776,False,0.8217947382570283,1239.59670934
0.0,7.764724,False,0.8217947382570283,1239.59670934
0.0,1072.1393,False,0.8217947382570283,1239.59670934
0.0,500.99426,False,0.8217947382570283,1239.59670934
0.0,813.4425,False,0.8217947382570283,1239.59670934
0.0,204.11171,False,0.8217947382570283,1239.59670934
0.0,256.8917,False,0.8217947382570283,1239.59670934
0.0,773.1572,False,0.8217947382570283,1239.59670934
0.0,108.51248,False,0.8217947382570283,1239.59670934
5.5798062e-15,129.27493,False,0.8217947382570283,1239.59670934
0.0,149.1687,False,0.8217947382570283,1239.59670934
0.10128805,625.5715,False,0.8217947382570283,1239.59670934
0.0,300.34,False,0.8217947382570283,1239.59670934
0.0,279.0065,False,0.8217947382570283,1239.59670934
0.28469494,614.9816,False,0.8217947382570283,1239.59670934
0.10610264,375.86523,False,0.8217947382570283,1239.59670934
0.31502497,381.65192,False,0.8217947382570283,1239.59670934
0.27226824,473.78613,False,0.8217947382570283,1239.59670934
0.5578484,512.0502,False,0.8217947382570283,1239.59670934
2.7506357e-16,117.39117,False,0.8217947382570283,1239.59670934
0.17292158,389.99802,False,0.8217947382570283,1239.59670934
0.08016233,357.3757,False,0.8217947382570283,1239.59670934
0.054945815,430.58337,False,0.8217947382570283,1239.59670934
0.4957695,474.45175,False,0.8217947382570283,1239.59670934
0.07617089,387.13538,False,0.8217947382570283,1239.59670934
0.14664835,642.9839,False,0.8217947382570283,1239.59670934
0.1732224,437.9216,False,0.8217947382570283,1239.59670934
0.08504022,370.113,False,0.8217947382570283,1239.59670934
0.0,373.47406,False,0.8217947382570283,1239.59670934
0.0,272.13724,False,0.8217947382570283,1239.59670934
5.990126e-17,514.481,False,0.8217947382570283,1239.59670934
0.0,455.3652,False,0.8217947382570283,1239.59670934
0.0,363.35587,False,0.8217947382570283,1239.59670934
0.0,214.9814,False,0.8217947382570283,1239.59670934
3.1174312e-16,708.9894,False,0.8217947382570283,1239.59670934
0.25378492,661.4619,False,0.8217947382570283,1239.59670934
0.0,281.7216,False,0.8217947382570283,1239.59670934
0.0,180.09392,False,0.8217947382570283,1239.59670934
0.0,105.29032,False,0.8217947382570283,1239.59670934
5.2101378e-30,393.81262,False,0.8217947382570283,1239.59670934
0.23940425,495.243,False,0.8217947382570283,1239.59670934
1.7772594e-29,310.06012,False,0.8217947382570283,1239.59670934
0.1787802,471.27005,False,0.8217947382570283,1239.59670934
0.0,594.0654,False,0.8217947382570283,1239.59670934
0.6800184,542.3819,False,0.8217947382570283,1239.59670934
3.6982287e-16,698.1689,False,0.8217947382570283,1239.59670934
0.30315393,507.7763,False,0.8217947382570283,1239.59670934
3.641675e-29,243.53006,False,0.8217947382570283,1239.59670934
0.0,165.12466,False,0.8217947382570283,1239.59670934
0.0,240.39175,False,0.8217947382570283,1239.59670934
0.0,112.831375,False,0.8217947382570283,1239.59670934
0.09152404,1043.4514,False,0.8217947382570283,1239.59670934
0.0,150.77924,False,0.8217947382570283,1239.59670934
6.7466794e-16,152.92067,False,0.8217947382570283,1239.59670934
0.0,213.4216,False,0.8217947382570283,1239.59670934
0.0,72.51625,False,0.8217947382570283,1239.59670934
0.17094524,1301.1936,False,0.8217947382570283,1239.59670934
0.14588669,1382.5146,False,0.8217947382570283,1239.59670934
0.32440162,1382.1542,False,0.8217947382570283,1239.59670934
0.0,143.60355,False,0.8217947382570283,1239.59670934
9.9255134e-15,324.22562,False,0.8217947382570283,1239.59670934
0.10028073,704.181,False,0.8217947382570283,1239.59670934
0.029804409,1179.5768,False,0.8217947382570283,1239.59670934
0.31166878,1093.8815,False,0.8217947382570283,1239.59670934
0.10511985,300.60782,False,0.8217947382570283,1239.59670934
0.44610265,1233.4749,False,0.8217947382570283,1239.59670934
0.008614668,1194.6216,False,0.8217947382570283,1239.59670934
0.17080982,828.2937,False,0.8217947382570283,1239.59670934
4.4311615e-16,270.05347,False,0.8217947382570283,1239.59670934
0.0,379.47137,False,0.8217947382570283,1239.59670934
0.0,404.68277,False,0.8217947382570283,1239.59670934
0.0,207.09163,False,0.8217947382570283,1239.59670934
0.0,264.03702,False,0.8217947382570283,1239.59670934
0.09761579,609.42786,False,0.8217947382570283,1239.59670934
1.131146e-30,375.10428,False,0.8217947382570283,1239.59670934
0.5589881,608.197,False,0.8217947382570283,1239.59670934
0.22215787,727.7281,False,0.8217947382570283,1239.59670934
0.5420294,681.2382,False,0.8217947382570283,1239.59670934
0.145597,539.24677,False,0.8217947382570283,1239.59670934
0.0,68.54232,False,0.8217947382570283,1239.59670934
3.4531217e-30,502.91287,False,0.8217947382570283,1239.59670934
5.0468436e-16,205.89432,False,0.8217947382570283,1239.59670934
5.0468436e-16,171.38773,False,0.8217947382570283,1239.59670934
0.21474434,531.17456,False,0.8217947382570283,1239.59670934
0.29170236,618.92053,False,0.8217947382570283,1239.59670934
0.48385108,605.578,False,0.8217947382570283,1239.59670934
0.04112565,443.5482,False,0.8217947382570283,1239.59670934
0.47672904,329.38663,False,0.8217947382570283,1239.59670934
0.0,176.7099,False,0.8217947382570283,1239.59670934
3.5572305e-13,129.55162,False,0.8217947382570283,1239.59670934
0.0,386.83295,False,0.8217947382570283,1239.59670934
0.0,290.27658,False,0.8217947382570283,1239.59670934
1.2202785e-15,123.31381,False,0.8217947382570283,1239.59670934
0.5207912,490.33093,False,0.8217947382570283,1239.59670934
0.27648306,509.79303,False,0.8217947382570283,1239.59670934
0.4039865,627.74963,False,0.8217947382570283,1239.59670934
0.0,182.27663,False,0.8217947382570283,1239.59670934
0.0,124.38433,False,0.8217947382570283,1239.59670934
2.7368973e-15,406.54672,False,0.8217947382570283,1239.59670934
0.0,386.5396,False,0.8217947382570283,1239.59670934
0.5132043,490.7085,False,0.8217947382570283,1239.59670934
0.0,302.97955,False,0.8217947382570283,1239.59670934
2.8864702e-15,101.153076,False,0.8217947382570283,1239.59670934
0.31043467,708.10675,False,0.8217947382570283,1239.59670934
0.53652096,621.7584,False,0.8217947382570283,1239.59670934
0.19600108,205.21642,False,0.8217947382570283,1239.59670934
0.58466876,555.9591,False,0.8217947382570283,1239.59670934
0.15113516,580.1022,False,0.8217947382570283,1239.59670934
0.0,277.17795,False,0.8217947382570283,1239.59670934
0.0,317.0324,False,0.8217947382570283,1239.59670934
0.0,392.19058,False,0.8217947382570283,1239.59670934
0.5805712,510.35168,False,0.8217947382570283,1239.59670934
3.4409767e-30,431.81067,False,0.8217947382570283,1239.59670934
0.0,290.90656,False,0.8217947382570283,1239.59670934
0.0,522.406,False,0.8217947382570283,1239.59670934
0.0,245.0647,False,0.8217947382570283,1239.59670934
0.5661434,482.1434,False,0.8217947382570283,1239.59670934
0.0,367.61414,False,0.8217947382570283,1239.59670934
0.34427604,456.20566,False,0.8217947382570283,1239.59670934
0.45148867,588.57306,False,0.8217947382570283,1239.59670934
0.2532075,517.3848,False,0.8217947382570283,1239.59670934
0.17090502,341.35797,False,0.8217947382570283,1239.59670934
0.0,356.15616,False,0.8217947382570283,1239.59670934
0.0,569.52325,False,0.8217947382570283,1239.59670934
0.0,313.9682,False,0.8217947382570283,1239.59670934
0.14170565,394.2079,False,0.8217947382570283,1239.59670934
0.0,563.7706,False,0.8217947382570283,1239.59670934
0.2748312,512.2759,False,0.8217947382570283,1239.59670934
0.0,33.58882,False,0.8217947382570283,1239.59670934
0.0,225.07524,False,0.8217947382570283,1239.59670934
0.18513201,467.4241,False,0.8217947382570283,1239.59670934
0.0,285.5651,False,0.8217947382570283,1239.59670934
2.445004e-16,163.85521,False,0.8217947382570283,1239.59670934
0.27098176,310.41855,False,0.8217947382570283,1239.59670934
0.08758368,432.0241,False,0.8217947382570283,1239.59670934
0.0,540.74066,False,0.8217947382570283,1239.59670934
0.0,465.19977,False,0.8217947382570283,1239.59670934
0.07106621,444.63507,False,0.8217947382570283,1239.59670934
0.24813764,410.45648,False,0.8217947382570283,1239.59670934
0.0808256,734.6333,False,0.8217947382570283,1239.59670934
0.32782954,593.561,False,0.8217947382570283,1239.59670934
0.5426962,860.4246,False,0.8217947382570283,1239.59670934
2.2427923e-14,223.01874,False,0.8217947382570283,1239.59670934
8.437964e-16,178.91017,False,0.8217947382570283,1239.59670934
0.0,250.41528,False,0.8217947382570283,1239.59670934
0.0,147.2938,False,0.8217947382570283,1239.59670934
0.117064506,787.46185,False,0.8217947382570283,1239.59670934
3.7360688e-18,264.04068,False,0.8217947382570283,1239.59670934
1.8827103e-16,343.77716,False,0.8217947382570283,1239.59670934
0.0,93.965454,False,0.8217947382570283,1239.59670934
0.0,97.803444,False,0.8217947382570283,1239.59670934
0.0,412.95633,False,0.8217947382570283,1239.59670934
0.19474941,322.21957,False,0.8217947382570283,1239.59670934
0.0,40.654667,False,0.8217947382570283,1239.59670934
0.13377744,457.05954,False,0.8217947382570283,1239.59670934
8.8103344e-15,63.387238,False,0.8217947382570283,1239.59670934
1.9451387e-15,529.7484,False,0.8217947382570283,1239.59670934
1.9451387e-15,60.234047,False,0.8217947382570283,1239.59670934
1.9451387e-15,53.646515,False,0.8217947382570283,1239.59670934
1.7883911e-13,325.38016,False,0.8217947382570283,1239.59670934
0.0,290.12354,False,0.8217947382570283,1239.59670934
0.027293423,588.73883,False,0.8217947382570283,1239.59670934
0.16262054,532.2593,False,0.8217947382570283,1239.59670934
1.4509608e-16,208.31464,False,0.8217947382570283,1239.59670934
1.4509608e-16,163.36092,False,0.8217947382570283,1239.59670934
0.0,323.5977,False,0.8217947382570283,1239.59670934
0.081144825,430.10303,False,0.8217947382570283,1239.59670934
0.32297245,444.62112,False,0.8217947382570283,1239.59670934
0.50698084,417.6914,False,0.8217947382570283,1239.59670934
7.008726e-16,300.18637,False,0.8217947382570283,1239.59670934
0.0,7.764724,False,0.8217947382570283,1239.59670934
0.0,259.88342,False,0.8217947382570283,1239.59670934
0.72471464,755.8658,False,0.8217947382570283,1239.59670934
0.0,300.6872,False,0.8217947382570283,1239.59670934
0.0,198.43456,False,0.8217947382570283,1239.59670934
0.0,390.78195,False,0.8217947382570283,1239.59670934
0.19966184,298.69794,False,0.8217947382570283,1239.59670934
1.119228e-14,353.6153,False,0.8217947382570283,1239.59670934
0.6052967,640.81195,False,0.8217947382570283,1239.59670934
1.8182617e-16,329.32135,False,0.8217947382570283,1239.59670934
0.0,461.72855,False,0.8217947382570283,1239.59670934
0.26925325,446.15662,False,0.8217947382570283,1239.59670934
0.59223235,545.57434,False,0.8217947382570283,1239.59670934
0.024469163,373.83847,False,0.8217947382570283,1239.59670934
0.0,402.49222,False,0.8217947382570283,1239.59670934
0.0,316.3674,False,0.8217947382570283,1239.59670934
0.0,341.84473,False,0.8217947382570283,1239.59670934
0.0,317.94232,False,0.8217947382570283,1239.59670934
0.582386,710.321,False,0.8217947382570283,1239.59670934
0.0,420.14648,False,0.8217947382570283,1239.59670934
0.5531137,560.83154,False,0.8217947382570283,1239.59670934
1.2456403e-13,109.39029,False,0.8217947382570283,1239.59670934
0.17011428,465.60657,False,0.8217947382570283,1239.59670934
1.0965026e-14,565.71716,False,0.8217947382570283,1239.59670934
3.9483465e-14,291.96313,False,0.8217947382570283,1239.59670934
0.54899794,529.57654,False,0.8217947382570283,1239.59670934
0.0,197.8172,False,0.8217947382570283,1239.59670934
4.058979e-15,353.67307,False,0.8217947382570283,1239.59670934
1.0668882e-13,402.73853,False,0.8217947382570283,1239.59670934
0.0,315.5996,False,0.8217947382570283,1239.59670934
0.5968563,780.9447,False,0.8217947382570283,1239.59670934
0.31494987,449.45038,False,0.8217947382570283,1239.59670934
4.2082162e-14,496.63525,False,0.8217947382570283,1239.59670934
0.6920088,841.64813,False,0.8217947382570283,1239.59670934
0.0,545.1243,False,0.8217947382570283,1239.59670934
0.6329023,1045.8557,False,0.8217947382570283,1239.59670934
0.5787862,722.25806,False,0.8217947382570283,1239.59670934
0.0,276.1128,False,0.8217947382570283,1239.59670934
0.5593168,552.25635,False,0.8217947382570283,1239.59670934
4.4221076e-16,7.764724,False,0.8217947382570283,1239.59670934
0.59886044,670.8859,False,0.8217947382570283,1239.59670934
0.6107419,713.36456,False,0.8217947382570283,1239.59670934
0.58082455,638.9957,False,0.8217947382570283,1239.59670934
0.5801577,622.437,False,0.8217947382570283,1239.59670934
0.0,204.95757,False,0.8217947382570283,1239.59670934
0.56664157,593.214,False,0.8217947382570283,1239.59670934
1.0358641e-14,120.64487,False,0.8217947382570283,1239.59670934
0.14402519,352.7512,False,0.8217947382570283,1239.59670934
0.5422737,593.57104,False,0.8217947382570283,1239.59670934
0.6502529,745.0775,False,0.8217947382570283,1239.59670934
0.6761711,825.3242,False,0.8217947382570283,1239.59670934
6.1475354e-16,212.42073,False,0.8217947382570283,1239.59670934
0.63584054,840.6925,False,0.8217947382570283,1239.59670934
0.102005646,371.57062,False,0.8217947382570283,1239.59670934
3.8917397e-16,519.53876,False,0.8217947382570283,1239.59670934
0.5145909,455.89618,False,0.8217947382570283,1239.59670934
0.0,331.55167,False,0.8217947382570283,1239.59670934
0.0,420.63602,False,0.8217947382570283,1239.59670934
0.78828114,1178.7958,False,0.8217947382570283,1239.59670934
